game_id,game_date,season,home_team_id,away_team_id,pts_home,pts_away,team_id,opp_team_id,is_home,pts_for,pts_against,win,team_pts,team_reb,team_ast,team_turnovers,team_fgm,team_fga,team_fg3m,team_fg3a,team_ftm,team_fta,team_fg_pct,team_fg3_pct,team_ft_pct,team_efg_pct,opp_pts,opp_reb,opp_ast,opp_turnovers,opp_fgm,opp_fga,opp_fg3m,opp_fg3a,opp_ftm,opp_fta,opp_fg_pct,opp_fg3_pct,opp_ft_pct,opp_efg_pct,rest_days,is_back_to_back,games_in_last_5_days,current_win_pct,recent_form_5games,league_id,season_id,conference,team_name,games_played,wins,losses,win_pct,home_record,road_record,returntoplay,pregame_standingsdate,point_diff,pts_for_prev,pts_against_prev,team_pts_prev,team_reb_prev,team_ast_prev,team_turnovers_prev,team_fga_prev,team_fgm_prev,team_fg3a_prev,team_fg3m_prev,team_fta_prev,team_ftm_prev,team_fg_pct_prev,team_fg3_pct_prev,team_ft_pct_prev,team_efg_pct_prev,win_prev,point_diff_prev,pts_for_prev_r3,pts_against_prev_r3,team_pts_prev_r3,team_reb_prev_r3,team_ast_prev_r3,team_turnovers_prev_r3,team_fga_prev_r3,team_fgm_prev_r3,team_fg3a_prev_r3,team_fg3m_prev_r3,team_fta_prev_r3,team_ftm_prev_r3,team_fg_pct_prev_r3,team_fg3_pct_prev_r3,team_ft_pct_prev_r3,team_efg_pct_prev_r3,win_prev_r3,point_diff_prev_r3,win_rate_r3,pts_for_prev_r5,pts_against_prev_r5,team_pts_prev_r5,team_reb_prev_r5,team_ast_prev_r5,team_turnovers_prev_r5,team_fga_prev_r5,team_fgm_prev_r5,team_fg3a_prev_r5,team_fg3m_prev_r5,team_fta_prev_r5,team_ftm_prev_r5,team_fg_pct_prev_r5,team_fg3_pct_prev_r5,team_ft_pct_prev_r5,team_efg_pct_prev_r5,win_prev_r5,point_diff_prev_r5,win_rate_r5,pts_for_prev_r10,pts_against_prev_r10,team_pts_prev_r10,team_reb_prev_r10,team_ast_prev_r10,team_turnovers_prev_r10,team_fga_prev_r10,team_fgm_prev_r10,team_fg3a_prev_r10,team_fg3m_prev_r10,team_fta_prev_r10,team_ftm_prev_r10,team_fg_pct_prev_r10,team_fg3_pct_prev_r10,team_ft_pct_prev_r10,team_efg_pct_prev_r10,win_prev_r10,point_diff_prev_r10,win_rate_r10
22200409,2022-12-13,2022,1610612755,1610612758,123.0,103.0,1610612758,1610612755,False,103.0,123.0,0,103.0,48.0,21.0,17.0,38.0,92.0,10.0,42.0,17.0,20.0,0.41304347826086957,0.23809523809523808,0.85,0.4673913043478261,123.0,42.0,34.0,11.0,43.0,84.0,16.0,35.0,21.0,27.0,0.5119047619047619,0.45714285714285713,0.7777777777777778,0.6071428571428571,2,0,2,0.4127735068007096,0.4,0,22022,West,Sacramento,25,14,11,0.56,8-4,6-7,,2022-12-13,-20.0,99.0,112.0,99.0,41.0,20.0,16.0,83.0,33.0,39.0,10.0,35.0,23.0,0.39759036144578314,0.2564102564102564,0.6571428571428571,0.4578313253012048,0.0,-13.0,106.0,111.0,106.0,39.666666666666664,20.0,13.666666666666666,80.0,37.0,36.666666666666664,12.666666666666666,27.666666666666668,19.333333333333332,0.4668069547587618,0.3523494049809836,0.7398809523809525,0.5492693384259651,0.3333333333333333,-5.0,0.3333333333333333,110.2,106.0,110.2,42.2,24.2,13.6,83.0,39.4,37.0,12.4,26.4,19.0,0.4764782151860647,0.3406247592676601,0.7562092731829575,0.5534314750179516,0.6,4.2,0.6,112.8,111.2,112.8,44.4,25.5,15.5,86.4,40.7,36.4,12.0,25.3,19.4,0.47181821006373126,0.33185501529274475,0.7871646059962757,0.5423914558766078,0.5,1.6,0.5
22200410,2022-12-13,2022,1610612749,1610612744,128.0,111.0,1610612744,1610612749,False,111.0,128.0,0,111.0,37.0,25.0,18.0,38.0,95.0,20.0,50.0,15.0,19.0,0.4,0.4,0.7894736842105263,0.5052631578947369,128.0,55.0,22.0,21.0,45.0,82.0,12.0,29.0,26.0,32.0,0.5487804878048781,0.41379310344827586,0.8125,0.6219512195121951,3,0,1,0.5627753303964758,0.4,0,22022,West,Golden State,27,14,13,0.519,12-2,2-11,,2022-12-13,-17.0,123.0,107.0,123.0,53.0,26.0,13.0,92.0,47.0,39.0,13.0,20.0,16.0,0.5108695652173914,0.3333333333333333,0.8,0.5815217391304348,1.0,16.0,116.66666666666667,114.33333333333333,116.66666666666667,47.333333333333336,26.0,13.0,94.66666666666667,43.333333333333336,41.666666666666664,13.333333333333334,21.333333333333332,16.666666666666668,0.4581028526119056,0.3207070707070708,0.783157894736842,0.5285127464491813,0.3333333333333333,2.3333333333333335,0.3333333333333333,117.8,111.0,117.8,45.4,28.8,14.2,91.2,43.4,45.4,17.0,19.4,14.0,0.47729578864625066,0.3685780885780886,0.7003295194508009,0.5719419954016248,0.6,6.8,0.6,117.5,113.8,117.5,45.2,29.3,16.3,90.3,43.7,45.6,16.5,17.8,13.6,0.4826539538533776,0.35737879148596036,0.7554634160652467,0.5741728713933844,0.6,3.7,0.6
22200410,2022-12-13,2022,1610612749,1610612744,128.0,111.0,1610612749,1610612744,True,128.0,111.0,1,128.0,55.0,22.0,21.0,45.0,82.0,12.0,29.0,26.0,32.0,0.5487804878048781,0.41379310344827586,0.8125,0.6219512195121951,111.0,37.0,25.0,18.0,38.0,95.0,20.0,50.0,15.0,19.0,0.4,0.4,0.7894736842105263,0.5052631578947369,2,0,2,0.4810841332580463,0.8,0,22022,East,Milwaukee,26,19,7,0.731,12-3,7-4,,2022-12-13,17.0,92.0,97.0,92.0,52.0,18.0,15.0,90.0,33.0,43.0,12.0,18.0,14.0,0.36666666666666664,0.27906976744186046,0.7777777777777778,0.43333333333333335,0.0,-5.0,108.0,105.0,108.0,51.0,26.333333333333332,12.333333333333334,91.0,39.0,36.0,12.333333333333334,21.666666666666668,17.666666666666668,0.4275383141762452,0.3490207305614283,0.8123993558776167,0.4951388888888892,0.6666666666666666,3.0,0.6666666666666666,107.6,102.6,107.6,49.0,26.8,15.0,88.2,38.8,36.0,12.4,22.0,17.6,0.4399106568260874,0.349412438336857,0.7991805042148291,0.5102229506260336,0.8,5.0,0.8,113.0,108.4,113.0,47.0,26.5,13.4,88.4,41.4,36.5,13.3,21.6,16.9,0.468452069790561,0.3672124247751543,0.7816928162099787,0.5437928576127915,0.7,4.6,0.7
22200411,2022-12-13,2022,1610612745,1610612756,111.0,97.0,1610612745,1610612756,True,111.0,97.0,1,111.0,67.0,16.0,22.0,34.0,81.0,12.0,35.0,31.0,34.0,0.41975308641975306,0.34285714285714286,0.9117647058823529,0.49382716049382713,97.0,44.0,22.0,9.0,33.0,103.0,13.0,51.0,18.0,19.0,0.32038834951456313,0.2549019607843137,0.9473684210526315,0.38349514563106796,2,0,2,0.5569832402234637,0.6,0,22022,West,Houston,26,8,18,0.308,5-5,3-13,,2022-12-13,14.0,97.0,92.0,97.0,49.0,23.0,12.0,91.0,40.0,27.0,6.0,12.0,11.0,0.43956043956043955,0.2222222222222222,0.9166666666666666,0.4725274725274725,1.0,5.0,112.66666666666667,111.0,112.66666666666667,47.333333333333336,21.666666666666668,15.0,94.33333333333333,42.0,31.666666666666668,10.0,23.666666666666668,18.666666666666668,0.4451161806784911,0.30867472246782585,0.8075757575757575,0.497934689424051,0.6666666666666666,1.6666666666666667,0.6666666666666666,112.2,114.8,112.2,45.6,20.2,15.2,91.0,41.2,29.4,8.2,26.8,21.6,0.45374722841794785,0.27330007157593367,0.8226849894291755,0.4986115801718639,0.6,-2.6,0.6,114.0,117.7,114.0,46.1,21.8,16.4,89.1,40.9,34.8,11.4,25.9,20.8,0.45980899542811854,0.3199010124535776,0.8046608583744147,0.5241661191656817,0.5,-3.7,0.5
22200411,2022-12-13,2022,1610612745,1610612756,111.0,97.0,1610612756,1610612745,False,97.0,111.0,0,97.0,44.0,22.0,9.0,33.0,103.0,13.0,51.0,18.0,19.0,0.32038834951456313,0.2549019607843137,0.9473684210526315,0.38349514563106796,111.0,67.0,16.0,22.0,34.0,81.0,12.0,35.0,31.0,34.0,0.41975308641975306,0.34285714285714286,0.9117647058823529,0.49382716049382713,2,0,2,0.5183927560837578,0.0,0,22022,West,Phoenix,27,16,11,0.593,12-3,4-8,,2022-12-13,-14.0,124.0,129.0,124.0,42.0,34.0,14.0,105.0,49.0,38.0,13.0,17.0,13.0,0.4666666666666667,0.34210526315789475,0.7647058823529411,0.5285714285714286,0.0,-5.0,113.0,127.33333333333333,113.0,42.666666666666664,27.666666666666668,16.0,94.66666666666667,43.0,38.0,14.333333333333334,16.333333333333332,12.666666666666666,0.4548387096774193,0.36403508771929793,0.7663729459395093,0.5324462067897923,0.0,-14.333333333333334,0.0,116.6,121.4,116.6,42.8,29.8,14.0,93.8,43.6,37.6,15.0,19.0,14.4,0.46507063286747596,0.39139402560455194,0.7582853060252444,0.5461336113780608,0.2,-4.8,0.2,117.9,117.3,117.9,43.3,27.5,13.6,92.0,44.6,34.1,13.0,20.5,15.7,0.48528419029104797,0.36975816250997745,0.7710686217806961,0.5564832026825075,0.5,0.6,0.5
22200412,2022-12-13,2022,1610612762,1610612740,121.0,100.0,1610612740,1610612762,False,100.0,121.0,0,100.0,43.0,25.0,17.0,37.0,93.0,4.0,27.0,22.0,33.0,0.3978494623655914,0.14814814814814814,0.6666666666666666,0.41935483870967744,121.0,59.0,31.0,19.0,49.0,103.0,15.0,47.0,8.0,12.0,0.47572815533980584,0.3191489361702128,0.6666666666666666,0.5485436893203883,2,0,2,0.4613596746077861,0.8,0,22022,West,New Orleans,26,18,8,0.692,12-3,6-5,,2022-12-13,-21.0,129.0,124.0,129.0,43.0,31.0,15.0,86.0,50.0,25.0,8.0,28.0,21.0,0.5813953488372093,0.32,0.75,0.627906976744186,1.0,5.0,120.33333333333333,113.0,120.33333333333333,45.666666666666664,26.333333333333332,14.666666666666666,87.0,45.0,26.333333333333332,8.0,28.666666666666668,22.333333333333332,0.5171099964533616,0.30419753086419726,0.7775362318840581,0.5631149617469732,1.0,7.333333333333333,1.0,119.8,108.8,119.8,45.2,26.6,12.6,86.8,43.2,29.4,9.4,29.6,24.0,0.4984570875123822,0.3242767602767603,0.8143849869936828,0.5526837918629984,1.0,11.0,1.0,119.8,107.8,119.8,46.0,27.1,15.3,86.6,43.3,31.8,10.9,27.6,22.3,0.5005681941892755,0.3430842152172797,0.8103332237343457,0.5635857921373921,0.9,12.0,0.9
22200412,2022-12-13,2022,1610612762,1610612740,121.0,100.0,1610612762,1610612740,True,121.0,100.0,1,121.0,59.0,31.0,19.0,49.0,103.0,15.0,47.0,8.0,12.0,0.47572815533980584,0.3191489361702128,0.6666666666666666,0.5485436893203883,100.0,43.0,25.0,17.0,37.0,93.0,4.0,27.0,22.0,33.0,0.3978494623655914,0.14814814814814814,0.6666666666666666,0.41935483870967744,3,0,2,0.537591859807801,0.4,0,22022,West,Utah,29,15,14,0.517,9-5,6-9,,2022-12-13,21.0,110.0,115.0,110.0,42.0,20.0,13.0,85.0,39.0,41.0,15.0,21.0,17.0,0.4588235294117647,0.36585365853658536,0.8095238095238095,0.5470588235294118,0.0,-5.0,114.0,118.66666666666667,114.0,40.666666666666664,22.666666666666668,13.666666666666666,87.0,41.333333333333336,40.0,14.333333333333334,22.0,17.0,0.47568019455844324,0.36329321085418637,0.7757936507936508,0.55823580078026,0.3333333333333333,-4.666666666666667,0.3333333333333333,118.4,118.2,118.4,42.6,23.4,15.6,85.6,41.6,38.0,14.2,26.2,21.0,0.4867276807052326,0.3784334428523812,0.7955920205920206,0.5698095240711396,0.4,0.2,0.4,117.0,118.4,117.0,42.4,25.0,15.0,85.3,42.1,38.9,14.6,23.5,18.2,0.4946078721920409,0.38071411509910685,0.7612418307294468,0.5807085644598968,0.3,-1.4,0.3
22200413,2022-12-13,2022,1610612747,1610612738,118.0,122.0,1610612738,1610612747,False,122.0,118.0,1,122.0,51.0,27.0,14.0,46.0,104.0,19.0,48.0,11.0,16.0,0.4423076923076923,0.3958333333333333,0.6875,0.5336538461538461,118.0,49.0,23.0,11.0,44.0,93.0,8.0,29.0,22.0,30.0,0.4731182795698925,0.27586206896551724,0.7333333333333333,0.5161290322580645,1,1,2,0.5626992561105207,0.6,0,22022,East,Boston,28,21,7,0.75,11-2,10-5,,2022-12-13,4.0,93.0,113.0,93.0,36.0,27.0,15.0,76.0,33.0,39.0,9.0,26.0,18.0,0.4342105263157895,0.23076923076923078,0.6923076923076923,0.4934210526315789,0.0,-20.0,108.33333333333333,111.33333333333333,108.33333333333333,42.666666666666664,24.333333333333332,12.333333333333334,88.0,40.0,41.333333333333336,12.333333333333334,21.666666666666668,16.0,0.4520468834542258,0.29544159544159565,0.7564102564102564,0.5211748715706416,0.3333333333333333,-3.0,0.3333333333333333,108.8,107.2,108.8,45.0,23.6,12.6,87.0,39.8,39.6,13.0,21.2,16.2,0.45542566093673303,0.3284345479082321,0.7767032967032967,0.5298654167695455,0.6,1.6,0.6,118.6,110.7,118.6,42.9,26.8,13.7,86.1,42.5,41.1,15.8,21.7,17.8,0.4926489040172896,0.3828954091028394,0.8249113446939533,0.5842842636603802,0.7,7.9,0.7
22200413,2022-12-13,2022,1610612747,1610612738,118.0,122.0,1610612747,1610612738,True,118.0,122.0,0,118.0,49.0,23.0,11.0,44.0,93.0,8.0,29.0,22.0,30.0,0.4731182795698925,0.27586206896551724,0.7333333333333333,0.5161290322580645,122.0,51.0,27.0,14.0,46.0,104.0,19.0,48.0,11.0,16.0,0.4423076923076923,0.3958333333333333,0.6875,0.5336538461538461,2,0,2,0.5152671755725191,0.2,0,22022,West,L.A. Lakers,26,11,15,0.423,6-6,5-9,,2022-12-13,-4.0,124.0,117.0,124.0,42.0,31.0,11.0,84.0,46.0,26.0,11.0,27.0,21.0,0.5476190476190477,0.4230769230769231,0.7777777777777778,0.6130952380952381,1.0,7.0,119.66666666666667,125.33333333333333,119.66666666666667,41.666666666666664,25.333333333333332,15.0,86.33333333333333,42.333333333333336,30.0,9.666666666666666,30.666666666666668,25.333333333333332,0.4909688013136282,0.330012281625185,0.8195767195767196,0.5470374931581826,0.3333333333333333,-5.666666666666667,0.3333333333333333,118.2,122.2,118.2,43.8,25.2,15.2,88.8,43.4,30.4,9.0,27.6,22.4,0.48830787254847696,0.30826377923152115,0.8038672438672438,0.539107327355584,0.4,-4.0,0.4,121.5,119.7,121.5,45.6,26.2,13.9,89.4,44.4,30.6,10.6,27.6,22.1,0.4970333541539135,0.3509060718738138,0.7950702324895873,0.5566058258330456,0.6,1.8,0.6
22200402,2022-12-12,2022,1610612754,1610612748,82.0,87.0,1610612748,1610612754,False,87.0,82.0,1,87.0,48.0,23.0,13.0,32.0,83.0,9.0,34.0,14.0,18.0,0.3855421686746988,0.2647058823529412,0.7777777777777778,0.4397590361445783,82.0,45.0,16.0,15.0,28.0,79.0,11.0,39.0,15.0,20.0,0.35443037974683544,0.28205128205128205,0.75,0.4240506329113924,2,0,2,0.566825145272055,0.4,0,22022,East,Miami,27,12,15,0.444,9-6,3-9,,2022-12-12,5.0,111.0,115.0,111.0,32.0,26.0,10.0,81.0,39.0,34.0,13.0,28.0,20.0,0.48148148148148145,0.38235294117647056,0.7142857142857143,0.5617283950617284,0.0,-4.0,107.33333333333333,113.66666666666667,107.33333333333333,38.333333333333336,23.666666666666668,11.0,82.66666666666667,39.333333333333336,32.666666666666664,11.666666666666666,22.666666666666668,17.0,0.47372134038800695,0.3566176470588234,0.7564102564102565,0.5443375554486659,0.3333333333333333,-6.333333333333333,0.3333333333333333,107.0,111.6,107.0,42.0,22.6,13.0,85.6,39.4,34.6,12.0,21.6,16.2,0.4577633218415273,0.346827731092437,0.7528360528360529,0.5287456589741755,0.4,-4.6,0.4,108.6,110.7,108.6,43.4,23.6,12.9,87.2,40.0,35.1,12.1,21.1,16.5,0.4578997549436755,0.34058142840697775,0.8015307093110297,0.5275245743064569,0.5,-2.1,0.5
22200402,2022-12-12,2022,1610612754,1610612748,82.0,87.0,1610612754,1610612748,True,82.0,87.0,0,82.0,45.0,16.0,15.0,28.0,79.0,11.0,39.0,15.0,20.0,0.35443037974683544,0.28205128205128205,0.75,0.4240506329113924,87.0,48.0,23.0,13.0,32.0,83.0,9.0,34.0,14.0,18.0,0.3855421686746988,0.2647058823529412,0.7777777777777778,0.4397590361445783,2,0,3,0.5162374020156775,0.4,0,22022,East,Indiana,27,14,13,0.519,8-5,6-8,,2022-12-12,-5.0,133.0,136.0,133.0,30.0,30.0,18.0,85.0,47.0,44.0,21.0,24.0,18.0,0.5529411764705883,0.4772727272727273,0.75,0.6764705882352942,0.0,-3.0,123.0,122.66666666666667,123.0,33.666666666666664,25.0,16.0,83.66666666666667,43.0,42.333333333333336,19.333333333333332,22.666666666666668,17.666666666666668,0.5134350036310816,0.4562260232991939,0.7833333333333332,0.629000242072138,0.3333333333333333,0.3333333333333333,0.3333333333333333,116.2,117.6,116.2,38.4,24.6,14.8,86.4,42.4,39.8,16.6,19.6,14.8,0.49152864564629295,0.41126475150865394,0.7588888888888891,0.5885234663666037,0.4,-1.4,0.4,115.8,121.0,115.8,40.3,25.6,13.6,90.9,41.4,39.5,14.5,23.8,18.5,0.458492836985518,0.3647754924604689,0.7774020236691861,0.539371202799946,0.4,-5.2,0.4
22200403,2022-12-12,2022,1610612764,1610612751,100.0,112.0,1610612751,1610612764,False,112.0,100.0,1,112.0,41.0,25.0,11.0,44.0,89.0,8.0,27.0,16.0,18.0,0.4943820224719101,0.2962962962962963,0.8888888888888888,0.5393258426966292,100.0,44.0,21.0,19.0,37.0,79.0,11.0,31.0,15.0,22.0,0.46835443037974683,0.3548387096774194,0.6818181818181818,0.5379746835443038,2,0,3,0.4457142857142857,0.8,0,22022,East,Brooklyn,28,16,12,0.571,10-5,6-7,,2022-12-12,12.0,136.0,133.0,136.0,59.0,19.0,18.0,100.0,52.0,28.0,9.0,32.0,23.0,0.52,0.32142857142857145,0.71875,0.565,1.0,3.0,126.0,121.66666666666667,126.0,45.333333333333336,27.333333333333332,16.333333333333332,89.66666666666667,48.666666666666664,29.666666666666668,11.333333333333334,23.0,17.333333333333332,0.5439787055197532,0.38061955965181776,0.7594246031746034,0.6083389371439244,1.0,4.333333333333333,1.0,116.8,114.6,116.8,44.4,25.2,16.2,87.0,44.8,29.4,10.8,22.6,16.4,0.5146566774349648,0.3663525050218599,0.7283820346320347,0.5774017362700946,0.8,2.2,0.8,114.6,110.5,114.6,41.4,25.4,15.0,84.8,44.0,31.5,12.1,18.8,14.5,0.518929140054056,0.38180615277754393,0.7714193445443446,0.5909088096214441,0.8,4.1,0.8
22200403,2022-12-12,2022,1610612764,1610612751,100.0,112.0,1610612764,1610612751,True,100.0,112.0,0,100.0,44.0,21.0,19.0,37.0,79.0,11.0,31.0,15.0,22.0,0.46835443037974683,0.3548387096774194,0.6818181818181818,0.5379746835443038,112.0,41.0,25.0,11.0,44.0,89.0,8.0,27.0,16.0,18.0,0.4943820224719101,0.2962962962962963,0.8888888888888888,0.5393258426966292,2,0,3,0.4330844342331993,0.0,0,22022,East,Washington,27,11,16,0.407,8-6,3-10,,2022-12-12,-12.0,107.0,114.0,107.0,50.0,24.0,14.0,85.0,37.0,34.0,16.0,19.0,17.0,0.43529411764705883,0.47058823529411764,0.8947368421052632,0.5294117647058824,0.0,-7.0,109.66666666666667,116.66666666666667,109.66666666666667,42.0,23.666666666666668,15.333333333333334,82.0,39.666666666666664,31.333333333333332,11.666666666666666,24.333333333333332,18.666666666666668,0.48528562940327635,0.3685794673820582,0.7814640048396856,0.5561603429250487,0.0,-7.0,0.0,112.8,119.4,112.8,45.2,23.6,14.0,87.4,41.4,33.2,11.4,24.6,18.6,0.4752023853939038,0.3451570044385591,0.7641164981419066,0.5412045114028698,0.0,-6.6,0.0,114.6,119.0,114.6,42.8,24.5,12.1,88.1,42.4,32.6,10.6,25.6,19.2,0.4824245750684032,0.3254865166722855,0.7515731087096519,0.5428384315371387,0.1,-4.4,0.1
22200404,2022-12-12,2022,1610612763,1610612737,128.0,103.0,1610612737,1610612763,False,103.0,128.0,0,103.0,39.0,20.0,15.0,37.0,104.0,12.0,37.0,17.0,22.0,0.3557692307692308,0.32432432432432434,0.7727272727272727,0.41346153846153844,128.0,49.0,36.0,22.0,50.0,83.0,13.0,32.0,15.0,18.0,0.6024096385542169,0.40625,0.8333333333333334,0.6807228915662651,1,1,3,0.4682762492981471,0.2,0,22022,East,Atlanta,27,14,13,0.519,9-5,5-8,,2022-12-12,-25.0,123.0,122.0,123.0,45.0,28.0,14.0,98.0,47.0,39.0,13.0,21.0,16.0,0.47959183673469385,0.3333333333333333,0.7619047619047619,0.5459183673469388,1.0,1.0,109.33333333333333,118.33333333333333,109.33333333333333,40.666666666666664,21.666666666666668,14.333333333333334,92.0,41.666666666666664,34.666666666666664,9.666666666666666,20.333333333333332,16.333333333333332,0.45022869362798873,0.281609195402299,0.8095238095238093,0.5020233900011616,0.3333333333333333,-9.0,0.3333333333333333,111.8,117.0,111.8,43.8,22.6,14.6,93.2,43.6,34.0,10.4,18.4,14.2,0.46777536234435135,0.30881514130152976,0.7672268907563025,0.522960914571107,0.4,-5.2,0.4,112.0,113.7,112.0,42.7,22.5,13.9,89.6,42.1,33.4,10.8,21.1,17.0,0.47004192059489946,0.3267579980011922,0.8016872035548843,0.5308045444801197,0.4,-1.7,0.4
22200404,2022-12-12,2022,1610612763,1610612737,128.0,103.0,1610612763,1610612737,True,128.0,103.0,1,128.0,49.0,36.0,22.0,50.0,83.0,13.0,32.0,15.0,18.0,0.6024096385542169,0.40625,0.8333333333333334,0.6807228915662651,103.0,39.0,20.0,15.0,37.0,104.0,12.0,37.0,17.0,22.0,0.3557692307692308,0.32432432432432434,0.7727272727272727,0.41346153846153844,3,0,2,0.5031196823596142,1.0,0,22022,West,Memphis,26,17,9,0.654,11-2,6-7,,2022-12-12,25.0,114.0,103.0,114.0,48.0,30.0,14.0,91.0,44.0,32.0,9.0,32.0,17.0,0.4835164835164835,0.28125,0.53125,0.532967032967033,1.0,11.0,112.66666666666667,99.33333333333333,112.66666666666667,46.333333333333336,28.333333333333332,13.0,91.66666666666667,44.666666666666664,34.0,10.333333333333334,19.0,13.0,0.4869404826851633,0.299890350877193,0.78125,0.5430615090189556,1.0,13.333333333333334,1.0,115.4,103.8,115.4,48.4,27.0,12.8,92.8,43.8,33.4,11.4,22.8,16.4,0.4722404886249933,0.33898182957393475,0.7707204433497538,0.5335576584369226,1.0,11.6,1.0,116.1,110.2,116.1,49.0,26.4,14.0,92.7,43.3,33.0,11.6,26.3,17.9,0.4672076727138997,0.34807381955408273,0.7117998871468003,0.5297007812329723,0.7,5.9,0.7
22200405,2022-12-12,2022,1610612742,1610612760,121.0,114.0,1610612742,1610612760,True,121.0,114.0,1,121.0,50.0,24.0,14.0,39.0,93.0,22.0,54.0,21.0,25.0,0.41935483870967744,0.4074074074074074,0.84,0.5376344086021505,114.0,42.0,21.0,13.0,42.0,88.0,10.0,31.0,20.0,21.0,0.4772727272727273,0.3225806451612903,0.9523809523809523,0.5340909090909091,2,0,2,0.5712713263621354,0.6,0,22022,West,Dallas,26,13,13,0.5,10-4,3-9,,2022-12-12,7.0,115.0,144.0,115.0,37.0,24.0,8.0,90.0,41.0,44.0,11.0,26.0,22.0,0.45555555555555555,0.25,0.8461538461538461,0.5166666666666667,0.0,-29.0,112.0,121.66666666666667,112.0,38.333333333333336,24.0,11.0,83.33333333333333,39.333333333333336,40.0,13.666666666666666,27.0,19.666666666666668,0.47382154882154887,0.34907407407407415,0.7112627515853323,0.5581649831649833,0.3333333333333333,-9.666666666666666,0.3333333333333333,117.4,115.2,117.4,41.2,24.4,11.2,86.8,41.0,44.4,17.0,24.2,18.4,0.4750548340548342,0.38569394464436446,0.7531312773248258,0.5734704184704185,0.6,2.2,0.6,115.5,117.4,115.5,37.6,23.9,12.5,84.6,41.3,42.3,15.8,24.7,17.1,0.4900233773391043,0.3733946430461948,0.69287589226577,0.5833860030650749,0.4,-1.9,0.4
22200405,2022-12-12,2022,1610612742,1610612760,121.0,114.0,1610612760,1610612742,False,114.0,121.0,0,114.0,42.0,21.0,13.0,42.0,88.0,10.0,31.0,20.0,21.0,0.4772727272727273,0.3225806451612903,0.9523809523809523,0.5340909090909091,121.0,50.0,24.0,14.0,39.0,93.0,22.0,54.0,21.0,25.0,0.41935483870967744,0.4074074074074074,0.84,0.5376344086021505,2,0,2,0.521324354657688,0.4,0,22022,West,Oklahoma City,26,11,15,0.423,6-5,5-10,,2022-12-12,-7.0,102.0,110.0,102.0,40.0,25.0,10.0,83.0,38.0,29.0,10.0,20.0,16.0,0.4578313253012048,0.3448275862068966,0.8,0.5180722891566265,0.0,-8.0,108.33333333333333,115.66666666666667,108.33333333333333,45.666666666666664,25.0,14.666666666666666,90.0,38.333333333333336,33.666666666666664,12.0,22.333333333333332,19.666666666666668,0.42667604054662545,0.3553966051030213,0.8759661835748793,0.49317131225129396,0.3333333333333333,-7.333333333333333,0.3333333333333333,115.8,117.2,115.8,46.2,23.6,15.2,91.4,42.2,30.8,11.2,24.6,20.2,0.46135909035405653,0.36452001434386394,0.8189130434782609,0.5226586784512108,0.6,-1.4,0.6,115.3,118.8,115.3,44.6,22.8,14.6,92.6,41.2,32.9,11.1,26.1,21.8,0.445289719557603,0.3390374916354419,0.8347088509316769,0.505123907499107,0.4,-3.5,0.4
22200406,2022-12-12,2022,1610612759,1610612739,112.0,111.0,1610612739,1610612759,False,111.0,112.0,0,111.0,44.0,21.0,15.0,45.0,92.0,5.0,23.0,16.0,17.0,0.4891304347826087,0.21739130434782608,0.9411764705882353,0.5163043478260869,112.0,46.0,25.0,12.0,46.0,97.0,9.0,27.0,11.0,16.0,0.4742268041237113,0.3333333333333333,0.6875,0.520618556701031,2,0,2,0.5099447513812154,0.4,0,22022,East,Cleveland,27,17,10,0.63,12-2,5-8,,2022-12-12,-1.0,110.0,102.0,110.0,48.0,25.0,11.0,85.0,40.0,32.0,12.0,26.0,18.0,0.47058823529411764,0.375,0.6923076923076923,0.5411764705882353,1.0,8.0,107.0,103.33333333333333,107.0,42.666666666666664,23.333333333333332,12.333333333333334,85.66666666666667,40.666666666666664,29.666666666666668,9.666666666666666,21.666666666666668,16.0,0.4723656714625412,0.32253086419753063,0.743246949129302,0.529536932508133,0.6666666666666666,3.6666666666666665,0.6666666666666666,101.8,99.6,101.8,40.0,21.8,13.2,84.8,38.4,33.2,10.6,18.8,14.4,0.45091796856886185,0.31542328042328044,0.7959481694775812,0.5139068984607034,0.6,2.2,0.6,102.8,99.0,102.8,40.8,20.6,13.2,82.6,37.9,32.1,10.7,20.2,16.3,0.4613905809056827,0.337236340153763,0.8156444759417905,0.5271085349026787,0.6,3.8,0.6
