game_id,team_id,rest_days,is_back_to_back,games_in_last_5_days,current_win_pct,recent_form_5games
20300544,1610612737,1,1,3,0.3333333333333333,0.2
20300568,1610612737,3,0,2,0.3469387755102041,0.4
20300582,1610612737,2,0,2,0.34,0.4
20300597,1610612737,2,0,2,0.35294117647058826,0.6
20300611,1610612737,2,0,2,0.34615384615384615,0.4
20300632,1610612737,2,0,2,0.3584905660377358,0.6
20300642,1610612737,2,0,2,0.35185185185185186,0.4
20300658,1610612737,2,0,2,0.34545454545454546,0.4
20300672,1610612737,2,0,2,0.35714285714285715,0.4
20300685,1610612737,2,0,2,0.3508771929824561,0.4
20300702,1610612737,2,0,2,0.3620689655172414,0.4
20300711,1610612737,2,0,2,0.3728813559322034,0.6
20300724,1610612737,1,1,3,0.36666666666666664,0.6
20300738,1610612737,2,0,3,0.3770491803278688,0.6
20300776,1610612737,9,0,0,0.3709677419354839,0.6
20300787,1610612737,2,0,1,0.36507936507936506,0.4
20300809,1610612737,2,0,2,0.359375,0.2
20300818,1610612737,2,0,2,0.36923076923076925,0.4
20300840,1610612737,3,0,2,0.36363636363636365,0.2
20300849,1610612737,1,1,2,0.3582089552238806,0.2
20300869,1610612737,3,0,2,0.36764705882352944,0.4
20300876,1610612737,1,1,3,0.36231884057971014,0.4
20300887,1610612737,2,0,2,0.35714285714285715,0.2
20300914,1610612737,3,0,2,0.352112676056338,0.2
20300932,1610612737,2,0,2,0.3472222222222222,0.2
20300942,1610612737,2,0,2,0.3561643835616438,0.2
20300955,1610612737,2,0,2,0.35135135135135137,0.2
20300971,1610612737,2,0,2,0.3466666666666667,0.2
20300980,1610612737,1,1,3,0.35526315789473684,0.4
20300986,1610612737,2,0,3,0.35064935064935066,0.4
20300998,1610612737,1,1,3,0.34615384615384615,0.2
20301015,1610612737,2,0,3,0.34177215189873417,0.2
20301035,1610612737,3,0,2,0.35,0.4
20301049,1610612737,2,0,2,0.35802469135802467,0.4
20301067,1610612737,2,0,2,0.35365853658536583,0.4
20301080,1610612737,2,0,2,0.3493975903614458,0.4
20301089,1610612737,2,0,2,0.35714285714285715,0.6
20301112,1610612737,2,0,2,0.35294117647058826,0.4
20301117,1610612737,2,0,2,0.3488372093023256,0.2
20301142,1610612737,3,0,2,0.3563218390804598,0.4
20301150,1610612737,1,1,2,0.36363636363636365,0.6
20301164,1610612737,2,0,2,0.3707865168539326,0.6
20301176,1610612737,2,0,3,0.36666666666666664,0.6
10400070,1610612737,191,0,0,0.3626373626373626,0.6
10400073,1610612737,1,1,1,0.358695652173913,0.4
20400013,1610612737,11,0,0,0.3548387096774194,0.2
20400029,1610612737,2,0,1,0.35106382978723405,0.0
20400044,1610612737,2,0,2,0.3473684210526316,0.0
20400051,1610612737,2,0,2,0.34375,0.0
20400077,1610612737,3,0,2,0.35051546391752575,0.2
20400083,1610612737,1,1,2,0.3469387755102041,0.2
20400100,1610612737,3,0,2,0.35353535353535354,0.4
20400108,1610612737,1,1,3,0.35,0.4
20400130,1610612737,3,0,2,0.3465346534653465,0.4
20400153,1610612737,3,0,1,0.3431372549019608,0.2
20400164,1610612737,1,1,2,0.33980582524271846,0.2
20400174,1610612737,2,0,2,0.33653846153846156,0.0
20400185,1610612737,1,1,3,0.3333333333333333,0.0
20400203,1610612737,3,0,2,0.330188679245283,0.0
20400226,1610612737,3,0,1,0.32710280373831774,0.0
20400235,1610612737,1,1,2,0.32407407407407407,0.0
20400249,1610612737,2,0,2,0.3302752293577982,0.2
20400265,1610612737,2,0,3,0.32727272727272727,0.2
20400280,1610612737,2,0,2,0.3333333333333333,0.4
20400287,1610612737,1,1,3,0.33035714285714285,0.4
20400310,1610612737,3,0,2,0.3274336283185841,0.4
20400323,1610612737,1,1,3,0.32456140350877194,0.2
20400332,1610612737,2,0,2,0.3217391304347826,0.2
20400346,1610612737,1,1,3,0.31896551724137934,0.0
20400371,1610612737,4,0,2,0.3247863247863248,0.2
20400395,1610612737,5,0,1,0.3220338983050847,0.2
20400401,1610612737,1,1,1,0.31932773109243695,0.2
20400417,1610612737,2,0,2,0.31666666666666665,0.2
20400432,1610612737,3,0,2,0.3140495867768595,0.2
20400457,1610612737,3,0,1,0.3114754098360656,0.0
20400472,1610612737,2,0,2,0.3089430894308943,0.0
20400500,1610612737,4,0,1,0.31451612903225806,0.2
20400522,1610612737,3,0,1,0.312,0.2
20400532,1610612737,1,1,2,0.31746031746031744,0.4
20400547,1610612737,2,0,2,0.31496062992125984,0.4
20400564,1610612737,2,0,3,0.3125,0.4
20400578,1610612737,2,0,2,0.31007751937984496,0.2
20400584,1610612737,1,1,3,0.3153846153846154,0.4
20400600,1610612737,2,0,3,0.31297709923664124,0.2
20400619,1610612737,2,0,3,0.3106060606060606,0.2
20400631,1610612737,2,0,2,0.3082706766917293,0.2
20400642,1610612737,1,1,3,0.30597014925373134,0.2
20400655,1610612737,2,0,3,0.3111111111111111,0.2
20400672,1610612737,2,0,3,0.3088235294117647,0.2
20400681,1610612737,2,0,2,0.30656934306569344,0.2
20400691,1610612737,1,1,3,0.30434782608695654,0.2
20400705,1610612737,2,0,3,0.30935251798561153,0.4
20400727,1610612737,3,0,2,0.30714285714285716,0.2
20400744,1610612737,2,0,2,0.3049645390070922,0.2
20400763,1610612737,3,0,2,0.3028169014084507,0.2
20400773,1610612737,1,1,2,0.3006993006993007,0.2
20400788,1610612737,6,0,0,0.2986111111111111,0.0
20400800,1610612737,1,1,1,0.296551724137931,0.0
20400810,1610612737,2,0,2,0.2945205479452055,0.0
20400829,1610612737,2,0,3,0.2925170068027211,0.0
20400839,1610612737,2,0,2,0.2905405405405405,0.0
20400849,1610612737,1,1,3,0.28859060402684567,0.0
20400868,1610612737,3,0,2,0.2866666666666667,0.0
20400889,1610612737,3,0,1,0.2847682119205298,0.0
20400896,1610612737,1,1,2,0.28289473684210525,0.0
20400904,1610612737,2,0,2,0.2875816993464052,0.2
20400916,1610612737,1,1,3,0.2857142857142857,0.2
20400932,1610612737,2,0,3,0.2838709677419355,0.2
20400946,1610612737,2,0,3,0.28205128205128205,0.2
20400958,1610612737,2,0,2,0.2802547770700637,0.2
20400987,1610612737,3,0,2,0.27848101265822783,0.0
20400992,1610612737,1,1,2,0.27672955974842767,0.0
20401018,1610612737,3,0,2,0.275,0.0
20401024,1610612737,1,1,3,0.2732919254658385,0.0
20401038,1610612737,2,0,2,0.2716049382716049,0.0
20401053,1610612737,2,0,3,0.26993865030674846,0.0
20401069,1610612737,2,0,2,0.2682926829268293,0.0
20401090,1610612737,2,0,2,0.26666666666666666,0.0
20401098,1610612737,2,0,2,0.26506024096385544,0.0
20401119,1610612737,3,0,2,0.2634730538922156,0.0
20401133,1610612737,1,1,2,0.26785714285714285,0.2
20401149,1610612737,2,0,2,0.26627218934911245,0.2
20401161,1610612737,2,0,3,0.2647058823529412,0.2
20401186,1610612737,3,0,2,0.2631578947368421,0.2
20401199,1610612737,1,1,2,0.26744186046511625,0.4
20401211,1610612737,2,0,2,0.2658959537572254,0.2
20401219,1610612737,1,1,3,0.26436781609195403,0.2
10500003,1610612737,174,0,0,0.26285714285714284,0.2
10500015,1610612737,1,1,1,0.26704545454545453,0.4
10500042,1610612737,5,0,1,0.2655367231638418,0.2
10500047,1610612737,1,1,1,0.2696629213483146,0.4
10500074,1610612737,4,0,2,0.2681564245810056,0.4
10500088,1610612737,2,0,1,0.26666666666666666,0.4
10500113,1610612737,4,0,1,0.27071823204419887,0.4
20500017,1610612737,5,0,1,0.2692307692307692,0.4
20500028,1610612737,2,0,1,0.2677595628415301,0.2
20500041,1610612737,1,1,2,0.266304347826087,0.2
20500051,1610612737,3,0,2,0.2648648648648649,0.2
20500068,1610612737,2,0,2,0.26344086021505375,0.0
20500082,1610612737,2,0,2,0.2620320855614973,0.0
20500106,1610612737,3,0,2,0.26063829787234044,0.0
20500118,1610612737,2,0,2,0.25925925925925924,0.0
20500124,1610612737,1,1,2,0.2578947368421053,0.0
20500156,1610612737,5,0,1,0.2617801047120419,0.2
20500170,1610612737,2,0,1,0.265625,0.4
20500190,1610612737,2,0,2,0.26424870466321243,0.4
20500202,1610612737,2,0,2,0.26288659793814434,0.4
20500208,1610612737,1,1,3,0.26153846153846155,0.4
20500220,1610612737,2,0,3,0.2602040816326531,0.2
20500240,1610612737,2,0,3,0.25888324873096447,0.0
20500254,1610612737,2,0,2,0.25757575757575757,0.0
20500264,1610612737,1,1,3,0.2562814070351759,0.0
20500281,1610612737,3,0,2,0.26,0.2
20500301,1610612737,3,0,1,0.263681592039801,0.4
20500308,1610612737,1,1,2,0.2623762376237624,0.4
20500324,1610612737,2,0,2,0.2660098522167488,0.6
20500342,1610612737,2,0,3,0.2696078431372549,0.8
20500354,1610612737,2,0,2,0.2682926829268293,0.6
20500371,1610612737,3,0,2,0.27184466019417475,0.6
20500397,1610612737,4,0,1,0.27053140096618356,0.6
20500405,1610612737,1,1,2,0.2692307692307692,0.4
20500420,1610612737,2,0,2,0.2679425837320574,0.2
20500442,1610612737,4,0,1,0.26666666666666666,0.2
20500460,1610612737,3,0,1,0.27014218009478674,0.2
20500473,1610612737,1,1,2,0.27358490566037735,0.4
20500491,1610612737,3,0,2,0.27230046948356806,0.4
20500502,1610612737,1,1,3,0.27102803738317754,0.4
20500514,1610612737,2,0,2,0.26976744186046514,0.4
20500522,1610612737,1,1,3,0.26851851851851855,0.2
20500539,1610612737,2,0,3,0.271889400921659,0.2
20500551,1610612737,2,0,3,0.2706422018348624,0.2
20500566,1610612737,2,0,2,0.2694063926940639,0.2
20500592,1610612737,3,0,2,0.2727272727272727,0.4
20500605,1610612737,2,0,2,0.27149321266968324,0.4
20500619,1610612737,2,0,2,0.2702702702702703,0.2
20500635,1610612737,1,1,3,0.26905829596412556,0.2
20500647,1610612737,2,0,3,0.27232142857142855,0.4
20500666,1610612737,2,0,3,0.27555555555555555,0.4
20500677,1610612737,2,0,2,0.27876106194690264,0.6
20500685,1610612737,1,1,3,0.2775330396475771,0.6
20500706,1610612737,3,0,2,0.2807017543859649,0.8
20500736,1610612737,3,0,1,0.2794759825327511,0.6
20500749,1610612737,2,0,2,0.2782608695652174,0.4
20500775,1610612737,3,0,2,0.2813852813852814,0.4
20500782,1610612737,6,0,0,0.2801724137931034,0.4
20500792,1610612737,1,1,1,0.27896995708154504,0.2
20500804,1610612737,2,0,2,0.28205128205128205,0.4
20500817,1610612737,1,1,3,0.28085106382978725,0.4
20500828,1610612737,2,0,3,0.2838983050847458,0.4
20500842,1610612737,2,0,3,0.2869198312236287,0.6
20500858,1610612737,2,0,2,0.2857142857142857,0.6
20500868,1610612737,1,1,3,0.28451882845188287,0.4
20500890,1610612737,3,0,2,0.2875,0.6
20500920,1610612737,4,0,1,0.2863070539419087,0.4
20500938,1610612737,2,0,1,0.28512396694214875,0.2
20500955,1610612737,2,0,2,0.2839506172839506,0.2
20500965,1610612737,2,0,2,0.2827868852459016,0.2
20500983,1610612737,2,0,2,0.2857142857142857,0.2
20500989,1610612737,1,1,3,0.2845528455284553,0.2
20501002,1610612737,2,0,3,0.2834008097165992,0.2
20501028,1610612737,3,0,2,0.28225806451612906,0.2
20501038,1610612737,1,1,2,0.28112449799196787,0.2
20501047,1610612737,2,0,2,0.28,0.0
20501056,1610612737,1,1,3,0.28286852589641437,0.2
20501068,1610612737,2,0,3,0.28174603174603174,0.2
20501090,1610612737,2,0,3,0.28063241106719367,0.2
20501098,1610612737,2,0,2,0.2795275590551181,0.2
20501110,1610612737,1,1,3,0.2823529411764706,0.4
20501122,1610612737,2,0,3,0.28515625,0.4
20501144,1610612737,2,0,3,0.2840466926070039,0.4
20501150,1610612737,1,1,3,0.28294573643410853,0.4
20501162,1610612737,2,0,3,0.28185328185328185,0.4
20501178,1610612737,2,0,3,0.28076923076923077,0.2
20501190,1610612737,1,1,3,0.2835249042145594,0.2
20501214,1610612737,3,0,2,0.2862595419847328,0.4
20501217,1610612737,1,1,3,0.28517110266159695,0.4
10600019,1610612737,175,0,0,0.2878787878787879,0.6
10600032,1610612737,2,0,1,0.28679245283018867,0.6
10600033,1610612737,1,1,2,0.2894736842105263,0.6
10600049,1610612737,3,0,2,0.29213483146067415,0.6
10600064,1610612737,2,0,2,0.291044776119403,0.6
10600082,1610612737,2,0,2,0.2936802973977695,0.6
10600091,1610612737,2,0,2,0.29259259259259257,0.6
10600122,1610612737,4,0,1,0.2952029520295203,0.6
20600003,1610612737,5,0,1,0.29411764705882354,0.4
20600022,1610612737,2,0,1,0.2967032967032967,0.6
20600042,1610612737,2,0,2,0.29927007299270075,0.6
20600052,1610612737,2,0,2,0.3018181818181818,0.8
20600072,1610612737,3,0,2,0.30434782608695654,0.8
20600082,1610612737,1,1,2,0.30324909747292417,0.8
20600100,1610612737,3,0,2,0.302158273381295,0.6
20600130,1610612737,4,0,1,0.3010752688172043,0.4
20600161,1610612737,4,0,1,0.3,0.2
20600173,1610612737,2,0,1,0.302491103202847,0.2
20600186,1610612737,1,1,2,0.30141843971631205,0.2
20600204,1610612737,3,0,2,0.3003533568904594,0.2
20600213,1610612737,1,1,3,0.3028169014084507,0.4
20600226,1610612737,2,0,2,0.3017543859649123,0.4
20600246,1610612737,2,0,3,0.3041958041958042,0.4
20600259,1610612737,2,0,2,0.30313588850174217,0.4
20600269,1610612737,1,1,3,0.3055555555555556,0.6
20600284,1610612737,2,0,3,0.3044982698961938,0.4
20600297,1610612737,2,0,3,0.30344827586206896,0.4
20600309,1610612737,2,0,2,0.3024054982817869,0.2
20600320,1610612737,1,1,3,0.3013698630136986,0.2
20600334,1610612737,2,0,3,0.3037542662116041,0.2
20600342,1610612737,1,1,3,0.30272108843537415,0.2
20600365,1610612737,4,0,2,0.3016949152542373,0.2
20600383,1610612737,2,0,1,0.30067567567567566,0.2
20600395,1610612737,1,1,2,0.2996632996632997,0.2
20600417,1610612737,4,0,2,0.2986577181208054,0.0
20600437,1610612737,2,0,1,0.2976588628762542,0.0
20600451,1610612737,2,0,2,0.2966666666666667,0.0
20600479,1610612737,5,0,1,0.2956810631229236,0.0
20600491,1610612737,1,1,1,0.2980132450331126,0.2
20600509,1610612737,3,0,2,0.297029702970297,0.2
20600517,1610612737,1,1,3,0.29605263157894735,0.2
20600534,1610612737,2,0,2,0.2983606557377049,0.4
20600558,1610612737,3,0,2,0.3006535947712418,0.6
20600574,1610612737,2,0,2,0.30293159609120524,0.6
20600586,1610612737,2,0,2,0.30194805194805197,0.6
20600593,1610612737,1,1,3,0.30097087378640774,0.6
20600618,1610612737,3,0,2,0.3,0.4
20600625,1610612737,1,1,3,0.3022508038585209,0.4
20600636,1610612737,2,0,2,0.30448717948717946,0.4
20600646,1610612737,1,1,3,0.3035143769968051,0.4
20600661,1610612737,2,0,3,0.3057324840764331,0.6
20600676,1610612737,2,0,3,0.30793650793650795,0.8
20600693,1610612737,2,0,2,0.3069620253164557,0.6
20600710,1610612737,2,0,2,0.30914826498422715,0.6
20600714,1610612737,1,1,3,0.3081761006289308,0.6
20600728,1610612737,2,0,3,0.3072100313479624,0.4
20600747,1610612737,2,0,3,0.309375,0.4
20600763,1610612737,2,0,2,0.3115264797507788,0.6
20600767,1610612737,1,1,3,0.3105590062111801,0.4
20600786,1610612737,2,0,3,0.3126934984520124,0.6
20600795,1610612737,6,0,0,0.3117283950617284,0.6
20600802,1610612737,1,1,1,0.31076923076923074,0.4
20600819,1610612737,2,0,2,0.3128834355828221,0.4
20600833,1610612737,2,0,3,0.3119266055045872,0.4
20600846,1610612737,1,1,3,0.31097560975609756,0.2
20600859,1610612737,2,0,3,0.3100303951367781,0.2
20600870,1610612737,2,0,3,0.3090909090909091,0.2
20600880,1610612737,1,1,3,0.3081570996978852,0.0
20600896,1610612737,2,0,3,0.3072289156626506,0.0
20600909,1610612737,2,0,3,0.30930930930930933,0.2
20600921,1610612737,2,0,2,0.31137724550898205,0.4
20600929,1610612737,1,1,3,0.31343283582089554,0.6
20600948,1610612737,3,0,2,0.31547619047619047,0.8
20600962,1610612737,1,1,3,0.314540059347181,0.8
20600981,1610612737,3,0,2,0.3136094674556213,0.6
20600995,1610612737,2,0,2,0.31563421828908556,0.6
20601008,1610612737,2,0,2,0.31470588235294117,0.4
20601025,1610612737,2,0,2,0.31378299120234604,0.2
20601036,1610612737,2,0,2,0.3128654970760234,0.2
20601047,1610612737,1,1,3,0.3119533527696793,0.2
20601060,1610612737,2,0,3,0.311046511627907,0.0
20601089,1610612737,4,0,1,0.3101449275362319,0.0
20601110,1610612737,3,0,1,0.3092485549132948,0.0
20601125,1610612737,2,0,2,0.3112391930835735,0.2
20601147,1610612737,2,0,2,0.3103448275862069,0.2
20601160,1610612737,2,0,2,0.3123209169054441,0.4
20601178,1610612737,3,0,2,0.31142857142857144,0.4
20601188,1610612737,1,1,2,0.31054131054131057,0.4
20601205,1610612737,2,0,2,0.3096590909090909,0.2
20601213,1610612737,1,1,3,0.311614730878187,0.4
10700005,1610612737,174,0,0,0.3135593220338983,0.4
10700019,1610612737,2,0,1,0.3154929577464789,0.6
10700023,1610612737,1,1,2,0.31741573033707865,0.8
10700041,1610612737,3,0,2,0.3165266106442577,0.8
10700050,1610612737,2,0,2,0.31843575418994413,0.8
10700060,1610612737,2,0,2,0.3203342618384401,0.8
10700088,1610612737,4,0,1,0.32222222222222224,0.8
10700099,1610612737,2,0,1,0.32409972299168976,0.8
20700019,1610612737,9,0,0,0.3259668508287293,1.0
20700039,1610612737,2,0,1,0.325068870523416,0.8
20700045,1610612737,2,0,2,0.3241758241758242,0.6
20700056,1610612737,1,1,3,0.32602739726027397,0.6
20700068,1610612737,2,0,3,0.3251366120218579,0.4
20700086,1610612737,2,0,3,0.3242506811989101,0.2
20700106,1610612737,3,0,2,0.32608695652173914,0.4
20700123,1610612737,2,0,2,0.3252032520325203,0.4
20700136,1610612737,1,1,2,0.32432432432432434,0.2
20700150,1610612737,3,0,2,0.32345013477088946,0.2
20700159,1610612737,1,1,3,0.32526881720430106,0.4
20700188,1610612737,3,0,2,0.32707774798927614,0.4
20700208,1610612737,3,0,1,0.32620320855614976,0.4
20700213,1610612737,1,1,2,0.328,0.6
20700227,1610612737,2,0,2,0.3271276595744681,0.6
20700251,1610612737,3,0,2,0.32891246684350134,0.6
20700256,1610612737,1,1,2,0.328042328042328,0.4
20700273,1610612737,2,0,2,0.32981530343007914,0.6
20700288,1610612737,2,0,3,0.33157894736842103,0.6
20700302,1610612737,2,0,2,0.3333333333333333,0.8
20700307,1610612737,1,1,3,0.3324607329842932,0.6
20700332,1610612737,3,0,2,0.33159268929503916,0.6
20700340,1610612737,1,1,3,0.3333333333333333,0.6
20700354,1610612737,2,0,2,0.33506493506493507,0.6
20700367,1610612737,2,0,3,0.33678756476683935,0.6
20700383,1610612737,2,0,2,0.3385012919896641,0.8
20700410,1610612737,5,0,1,0.3402061855670103,1.0
20700434,1610612737,3,0,1,0.3393316195372751,0.8
20700460,1610612737,4,0,1,0.3384615384615385,0.6
20700474,1610612737,2,0,1,0.3375959079283887,0.4
20700484,1610612737,1,1,2,0.336734693877551,0.2
20700510,1610612737,4,0,2,0.3384223918575064,0.2
20700526,1610612737,2,0,1,0.33756345177664976,0.2
20700542,1610612737,2,0,2,0.3392405063291139,0.4
20700554,1610612737,2,0,2,0.3409090909090909,0.6
20700568,1610612737,1,1,3,0.34005037783375314,0.6
20700573,1610612737,2,0,3,0.3391959798994975,0.4
20700599,1610612737,3,0,2,0.3383458646616541,0.4
20700619,1610612737,2,0,2,0.3375,0.2
20700637,1610612737,2,0,2,0.33915211970074816,0.2
20700646,1610612737,2,0,2,0.3383084577114428,0.2
20700662,1610612737,2,0,2,0.337468982630273,0.2
20700674,1610612737,1,1,3,0.33663366336633666,0.2
20700688,1610612737,3,0,2,0.33827160493827163,0.4
20700698,1610612737,2,0,2,0.3399014778325123,0.4
20700713,1610612737,2,0,2,0.3415233415233415,0.6
20700730,1610612737,2,0,2,0.34068627450980393,0.6
20700741,1610612737,1,1,3,0.33985330073349634,0.6
20700758,1610612737,3,0,2,0.33902439024390246,0.4
20700766,1610612737,1,1,3,0.3381995133819951,0.2
20700789,1610612737,6,0,0,0.33737864077669905,0.0
20700797,1610612737,1,1,1,0.3365617433414044,0.0
20700814,1610612737,2,0,2,0.33816425120772947,0.2
20700821,1610612737,1,1,3,0.3373493975903614,0.2
20700834,1610612737,2,0,3,0.33653846153846156,0.2
20700847,1610612737,2,0,3,0.3381294964028777,0.4
20700860,1610612737,2,0,2,0.3397129186602871,0.6
20700877,1610612737,2,0,2,0.33890214797136037,0.4
20700889,1610612737,2,0,2,0.3380952380952381,0.4
20700904,1610612737,1,1,3,0.33729216152019004,0.4
20700914,1610612737,2,0,3,0.33649289099526064,0.2
20700926,1610612737,1,1,3,0.3380614657210402,0.2
20700940,1610612737,2,0,3,0.33726415094339623,0.2
20700952,1610612737,2,0,3,0.33647058823529413,0.2
20700967,1610612737,2,0,2,0.3380281690140845,0.4
20700985,1610612737,2,0,2,0.3395784543325527,0.6
20700991,1610612737,1,1,3,0.3411214953271028,0.6
20701010,1610612737,2,0,3,0.34032634032634035,0.6
20701031,1610612737,3,0,2,0.34186046511627904,0.8
20701054,1610612737,3,0,1,0.34106728538283065,0.6
20701061,1610612737,1,1,2,0.3425925925925926,0.6
20701077,1610612737,2,0,2,0.3441108545034642,0.6
20701092,1610612737,2,0,3,0.3456221198156682,0.8
20701101,1610612737,1,1,3,0.3471264367816092,0.8
20701115,1610612737,2,0,3,0.3486238532110092,1.0
20701127,1610612737,2,0,3,0.34782608695652173,0.8
20701138,1610612737,1,1,3,0.3493150684931507,0.8
20701154,1610612737,3,0,2,0.34851936218678814,0.6
20701181,1610612737,3,0,1,0.35,0.6
20701189,1610612737,1,1,2,0.3492063492063492,0.4
20701211,1610612737,3,0,2,0.34841628959276016,0.4
20701222,1610612737,1,1,3,0.3476297968397291,0.2
40700101,1610612737,4,0,2,0.34684684684684686,0.2
40700102,1610612737,3,0,1,0.34606741573033706,0.0
40700103,1610612737,3,0,1,0.3475336322869955,0.2
40700104,1610612737,2,0,2,0.348993288590604,0.4
40700105,1610612737,2,0,2,0.3482142857142857,0.4
40700106,1610612737,2,0,2,0.34966592427616927,0.6
40700107,1610612737,2,0,2,0.3488888888888889,0.6
10800003,1610612737,155,0,0,0.35033259423503327,0.6
10800016,1610612737,2,0,1,0.35176991150442477,0.6
10800031,1610612737,2,0,2,0.3509933774834437,0.6
10800043,1610612737,3,0,2,0.3524229074889868,0.6
10800053,1610612737,2,0,2,0.3516483516483517,0.6
10800072,1610612737,3,0,2,0.3530701754385965,0.6
10800083,1610612737,2,0,2,0.3522975929978118,0.4
10800107,1610612737,3,0,2,0.3537117903930131,0.6
20800004,1610612737,6,0,0,0.355119825708061,0.6
20800026,1610612737,3,0,1,0.3565217391304348,0.8
20800058,1610612737,4,0,1,0.3579175704989154,0.8
20800068,1610612737,2,0,1,0.3593073593073593,1.0
20800089,1610612737,2,0,2,0.36069114470842334,1.0
20800101,1610612737,2,0,2,0.3620689655172414,1.0
20800107,1610612737,1,1,3,0.36129032258064514,0.8
20800123,1610612737,2,0,3,0.3605150214592275,0.6
20800133,1610612737,1,1,3,0.35974304068522484,0.4
20800150,1610612737,3,0,2,0.358974358974359,0.2
20800159,1610612737,1,1,3,0.3603411513859275,0.2
20800175,1610612737,2,0,2,0.3617021276595745,0.4
20800186,1610612737,1,1,3,0.3609341825902335,0.4
20800210,1610612737,4,0,2,0.3622881355932203,0.6
20800225,1610612737,2,0,1,0.36152219873150104,0.6
20800238,1610612737,1,1,2,0.3628691983122363,0.6
20800263,1610612737,4,0,2,0.3642105263157895,0.6
20800278,1610612737,2,0,1,0.36554621848739494,0.8
20800293,1610612737,1,1,2,0.36477987421383645,0.6
20800310,1610612737,3,0,2,0.36401673640167365,0.6
20800319,1610612737,1,1,3,0.36325678496868474,0.4
20800327,1610612737,2,0,2,0.3645833333333333,0.4
20800337,1610612737,1,1,3,0.3659043659043659,0.4
20800351,1610612737,2,0,3,0.36721991701244816,0.6
20800366,1610612737,2,0,3,0.36645962732919257,0.6
20800379,1610612737,2,0,2,0.3677685950413223,0.8
20800399,1610612737,2,0,2,0.36907216494845363,0.8
20800409,1610612737,2,0,2,0.37037037037037035,0.8
20800436,1610612737,4,0,1,0.37166324435318276,0.8
20800450,1610612737,2,0,1,0.3729508196721312,1.0
20800459,1610612737,1,1,2,0.37423312883435583,1.0
20800477,1610612737,3,0,2,0.373469387755102,0.8
20800488,1610612737,1,1,3,0.37474541751527496,0.8
20800514,1610612737,4,0,2,0.37398373983739835,0.6
20800528,1610612737,2,0,1,0.37322515212981744,0.4
20800547,1610612737,2,0,2,0.3724696356275304,0.2
20800564,1610612737,2,0,2,0.3717171717171717,0.2
20800576,1610612737,1,1,3,0.37298387096774194,0.2
20800588,1610612737,2,0,3,0.3722334004024145,0.2
20800603,1610612737,3,0,2,0.37349397590361444,0.4
20800613,1610612737,1,1,2,0.374749498997996,0.6
20800633,1610612737,3,0,2,0.376,0.8
20800648,1610612737,2,0,2,0.37524950099800397,0.6
20800656,1610612737,1,1,2,0.3745019920318725,0.6
